"1","5","1","1","3","5","3","1","6","1","8"
"2","4","0","5","4","5","5","5","6","4","7","5","7","5","9"
"3","2","1","1","4","0","6","4","8"
"4","5","2"
"5","1","5","2","5","1","7"
"6","1","0","2","2"
"7","3","6","1","9"
"8","1","2"
"9"
"10"
"11","1","1","2","4","3","7"
"12","4","3","2","9"
"13"
"14"
"15","4","4","4","9"
"16","3","1","4","2","3","3","3","9"
"17","2","0"
"18","3","2"
"19","3","5"
"20"
"21","4","1","3","4","4","5"
"22","2","3"
"23","3","8"
"24"
"25","2","8"
"26"
"27","3","0"
"28"
"29"
"30"
"31"
"32","2","7"
"33"
"34"
"35"
"36"
"37"
"38"
"39","4","6"
"40"
"41"
"42"
"43"
"44"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
