"1","4","0","5","4","5","5","3","6","5","6","5","7","4","8","5","9"
"2","5","2","1","3","1","8"
"3","0","6"
"4","1","4","3","7","4","7"
"5","1","7"
"6","1","0"
"7","1","2"
"8","1","5","2","9"
"9","2","1","3","3","2","5"
"10","2","2"
"11","1","1"
"12","3","5","3","9"
"13","3","1","4","2","4","4"
"14","4","9"
"15"
"16","4","3","3","4","2","8"
"17","1","9"
"18","2","4"
"19","4","1"
"20","3","2"
"21"
"22","2","0","4","5"
"23","3","0"
"24"
"25","2","3"
"26"
"27"
"28"
"29"
"30"
"31"
"32"
"33","3","8"
"34"
"35"
"36"
"37"
"38","2","7"
"39"
"40"
"41"
"42"
"43"
"44"
"45"
"46"
"47","4","6"
"48"
"49"
"50"
"51"
"52"
