"1","4","0","1","3","5","3","1","4","5","4","5","5","5","7","5","9"
"2","1","0","1","1","2","1","5","2","2","4","1","5","2","5","1","7","1","9"
"3","2","3"
"4","1","2","0","6","3","6","2","9"
"5"
"6","2","2"
"7","2","0"
"8","3","5"
"9"
"10","3","7"
"11","3","1","3","3"
"12","3","4","3","9"
"13"
"14"
"15"
"16"
"17","2","7","2","8"
"18"
"19","4","2"
"20"
"21","3","2"
"22","4","7"
"23"
"24"
"25"
"26"
"27"
"28"
"29"
"30"
"31"
"32"
"33","4","9"
"34"
"35","3","8"
"36","4","3","4","4"
"37","4","1"
"38"
"39","4","5"
"40"
"41"
"42","3","0"
"43"
"44","4","6"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
