"1","1","0","4","0","5","4","5","5","2","6","5","6","5","7","4","8","5","9"
"2","5","2","1","4"
"3","0","6"
"4","1","2","2","5","1","7"
"5"
"6","1","1","1","5","3","6","3","7","4","7"
"7","2","2"
"8","2","9"
"9","2","1","1","9"
"10"
"11","3","1","3","9"
"12","3","3"
"13","2","4","3","5"
"14"
"15"
"16","3","2","3","4"
"17"
"18","2","8"
"19"
"20","2","3","4","3","4","4"
"21","2","0"
"22"
"23","4","2","4","9"
"24"
"25"
"26","4","1"
"27"
"28","4","5"
"29","3","0"
"30"
"31"
"32"
"33","3","8"
"34"
"35","2","7"
"36"
"37"
"38"
"39"
"40"
"41","4","6"
"42"
"43"
"44"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
