"1","1","0","4","0","1","1","1","3","1","4","5","4","5","5","3","6","5","6","5","9"
"2","2","1","1","2","1","5","5","7","1","9"
"3","2","2","5","2","2","4","2","9"
"4","2","0","0","6"
"5"
"6","2","3"
"7"
"8"
"9","3","5"
"10","3","1"
"11"
"12","3","7","3","9"
"13","3","2","3","4","4","7"
"14"
"15"
"16"
"17"
"18","3","3","2","8"
"19"
"20"
"21"
"22"
"23"
"24"
"25","2","7"
"26"
"27","4","3"
"28"
"29"
"30"
"31","4","2"
"32"
"33"
"34","4","4","3","8","4","9"
"35"
"36"
"37"
"38"
"39","4","1"
"40","4","5"
"41"
"42"
"43"
"44"
"45"
"46","3","0","4","6"
"47"
"48"
"49"
"50"
"51"
"52"
