"1","4","0","1","3","5","4","5","5","5","6","5","7","1","8","4","8","5","9"
"2","5","2","1","4"
"3","0","6"
"4","1","0","4","7"
"5","1","1","1","2","1","5","3","7"
"6","2","5","1","7"
"7","3","6","2","9"
"8"
"9"
"10","1","9"
"11","2","2"
"12","2","1","3","1","3","3"
"13"
"14"
"15","2","4"
"16","4","2","4","3","4","4","3","5","2","8","3","9"
"17"
"18","3","2","3","4","4","9"
"19","2","0"
"20"
"21"
"22"
"23","4","1","2","3"
"24","4","5"
"25"
"26"
"27"
"28","3","0"
"29"
"30"
"31"
"32"
"33"
"34","3","8"
"35"
"36","2","7"
"37"
"38"
"39"
"40"
"41","4","6"
"42"
"43"
"44"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
