"1","5","1","1","3","5","3","1","4","1","6","2","6","1","8"
"2","4","0","5","4","1","5","5","6","5","7","4","8","5","9"
"3","5","2","5","5","0","6","1","7"
"4","1","0","2","5","4","7"
"5"
"6","1","2"
"7","1","1","3","6"
"8","2","1","2","2","1","9"
"9"
"10"
"11","3","7","2","9","3","9"
"12"
"13","3","1","4","3","2","4"
"14"
"15"
"16","3","2","2","3"
"17","3","4"
"18"
"19","4","2","4","4","3","5"
"20","4","9"
"21","2","0","3","3"
"22"
"23","4","1"
"24","4","5","2","8"
"25","3","0","3","8"
"26"
"27"
"28"
"29"
"30"
"31"
"32","2","7"
"33"
"34"
"35"
"36"
"37"
"38","4","6"
"39"
"40"
"41"
"42"
"43"
"44"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
