"1","4","0","0","1","0","3","2","5","2","6"
"2","1","4","1","8","4","8"
"3","0","7"
"4","2","1","1","7"
"5","1","1","2","2","4","7","2","9"
"6","4","2","1","3","4","3","1","5","0","6"
"7","1","0","2","3"
"8","1","9"
"9","4","4","4","9"
"10","1","2","2","4","3","7"
"11"
"12"
"13","3","6"
"14","2","0","3","1"
"15","4","1"
"16","3","5","4","5"
"17","3","0","2","7","2","8","3","9"
"18","3","2","3","4","3","8"
"19","3","3","4","6"
"20"
"21"
"22"
"23"
"24"
"25"
"26"
"27"
"28"
"29"
"30"
"31"
"32"
"33"
"34"
"35"
"36"
"37"
