"1","1","0","4","0","1","3","1","4","5","4","2","5","5","5","5","6","5","9"
"2","1","1","1","2","5","2","5","7"
"3","1","5","3","6","2","9"
"4","2","1","2","4","0","6","1","9"
"5","2","2"
"6","2","0"
"7"
"8","2","3"
"9","3","5","3","7"
"10","3","1"
"11"
"12"
"13","3","2","4","7","3","9"
"14","3","4"
"15"
"16","3","3"
"17"
"18"
"19","2","8"
"20"
"21"
"22"
"23"
"24"
"25"
"26"
"27","4","3"
"28","2","7"
"29"
"30","4","2"
"31","4","9"
"32","4","4"
"33","3","8"
"34"
"35"
"36","4","1"
"37"
"38","4","5"
"39"
"40"
"41"
"42"
"43"
"44","3","0","4","6"
"45"
"46"
"47"
"48"
"49"
"50"
"51"
"52"
