"1","2","1","5","4","5","5","3","6","5","6","5","9"
"2","1","0","4","0","1","1","2","2","1","3","1","4","2","4","1","5","1","9"
"3","2","0","1","2","5","2","2","3","5","7","2","9"
"4","0","6"
"5"
"6"
"7"
"8"
"9","3","5"
"10","3","4","3","9"
"11","3","2"
"12","3","1"
"13","3","7","4","7"
"14"
"15"
"16"
"17","3","3"
"18","2","8"
"19"
"20"
"21"
"22"
"23","2","7"
"24"
"25"
"26"
"27"
"28"
"29"
"30","4","3"
"31"
"32"
"33","4","2"
"34","3","8"
"35"
"36","4","9"
"37","4","1","4","4"
"38"
"39"
"40","4","5"
"41"
"42"
"43"
"44"
"45","3","0"
"46","4","6"
"47"
"48"
"49"
"50"
"51"
"52"
